Date,Nifty,Type,Expiry,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,10100,10200,10300,10400,10500,10600,10700,10800,10900,11000,11100,11200,11300,11400,11500,11600,11700,11800,11900,12000,12100,12200,12300,12400,12500,12600,12700
2018-04-05,10352.2,CE,2018-04-26,1341.5,1197.7,1142.1,1045.05,916.45,850.75,757.85,655.65,566.9,474.7,388.1,304.15,228.85,161.05,103.75,60.4,31.85,15.05,7,3.55,2.7,2,1.75,1.25,0.95,0.75,0.75,0.6,0.75,0.75,0.65,0.5,,,,,,
2018-04-05,10352.2,CE,2018-05-31,,1463.05,1020.4,1273.15,976.2,898.9,814.35,724,636,560.95,479.9,400.75,331.1,265.4,205.4,156.35,114.65,80.1,53.6,35.45,23,15.4,10.35,7.95,66.35,5.1,41.95,6,,,,,,,,,,
2018-04-05,10352.2,CE,2018-06-28,,,994.9,1228.95,1415.9,940,1417.65,744.65,728.85,565.95,534.05,458.8,390.4,329.95,270.85,217.5,171.6,132.25,100.4,74.9,54.4,39.3,25.45,17,1437.65,12.35,93.7,63.65,,,,,,,,,,
2018-04-05,10352.2,PE,2018-04-26,3.25,4.2,4.8,5.9,7.8,10,12.4,16.45,22.35,30.65,42.65,58.9,81.6,112.3,153.85,207.8,277.55,360.6,458,543.85,645.7,740.3,850,934.4,1057.85,1138,1271.9,1360,1475,1746.6,1638.85,848.3,,,,,,
2018-04-05,10352.2,PE,2018-05-31,,16.35,19.35,23.5,30.1,36.95,45.35,56.15,69.5,84.8,104.1,127.4,152.85,186.5,224,272.45,327.35,390,462.8,583.65,628.05,628.35,703.5,782.45,864.45,1303.95,1036.2,1125.3,,,,,,,,,,
2018-04-05,10352.2,PE,2018-06-28,,,36.5,43.55,56.9,66.45,77.2,91.35,107.45,126.35,147.35,171.8,201.6,233.25,268,316.2,368.95,575,575,260,680,1139.65,1088.45,1032.1,996.65,1256,1609.15,1596.75,,,,,,,,,,
2018-04-06,10352.85,CE,2018-04-26,1349.45,1235.75,1162.35,1057.25,965.6,860.8,763.6,664.55,564.2,483.85,387.3,302.7,226.7,157.95,101,57.8,29.9,13.8,6.65,3.5,2.5,1.8,1.6,1.1,1,0.75,0.8,0.8,0.7,0.75,0.75,1,,,,,,
2018-04-06,10352.85,CE,2018-05-31,,1463.05,1020.4,1273.15,1000.4,901.35,815.1,735,643.65,563.2,482.2,406.15,331.9,267.75,209.6,157.5,114.25,79,52.5,33.55,22.4,14.7,9.65,8,66.35,4.55,41.95,6,,,,,,,,,,
2018-04-06,10352.85,CE,2018-06-28,,,994.9,1228.95,1415.9,943.2,1417.65,744.65,728.85,615.15,533.45,461.25,396.9,334.5,273.25,221.7,176.9,133.9,101.5,74.85,53.85,36.1,25.55,17,1437.65,11.75,93.7,63.65,,,,,,,,,,
2018-04-06,10352.85,PE,2018-04-26,3.25,4.2,5,6.1,7.75,9.8,12,15.9,21.25,28.95,40.5,56.1,77.25,106.95,147.4,202.6,271.75,359.5,450.85,538.4,644.05,747.95,825,933.85,1033.9,1123.5,1271.9,1350.25,1475,1746.6,1631.8,848.3,,,,,,
2018-04-06,10352.85,PE,2018-05-31,,15.2,17.6,22.2,27,34.45,42.35,53.6,66.8,81.75,102.65,124.65,148.65,180.5,218.15,266.55,322.7,380.5,455,541.9,620.05,628.35,703.5,782.45,864.45,1303.95,1036.2,1125.3,,,,,,,,,,
2018-04-06,10352.85,PE,2018-06-28,,,34.65,45.4,54.65,67.8,77.05,92.6,106.55,123.65,145.6,173.2,203.2,235.65,267.35,320.5,357.95,415.3,575,260,661,1139.65,1088.45,1032.1,996.65,1256,1609.15,1596.75,,,,,,,,,,
2018-04-09,10393.9,CE,2018-04-26,1387.45,1305.65,1194.3,1083.9,994.5,895.9,794.15,703.35,605.5,510.2,417.05,331.4,249.8,176.75,115.55,67.55,35.5,16.15,7.3,3.65,2.55,1.7,1.45,1.2,1,0.75,0.85,0.45,0.55,0.6,0.75,1,,,,,,
2018-04-09,10393.9,CE,2018-05-31,,1463.05,1020.4,1273.15,1042.65,934.2,855.1,749.85,670.15,588,510.3,431.75,351.95,286.4,222.95,168.45,122.55,84.75,55.9,35.6,22.85,14.15,9.3,6.5,66.35,4.65,41.95,6,,,,,,,,,,
2018-04-09,10393.9,CE,2018-06-28,,,994.9,1228.95,1415.9,975,877,744.65,728.85,647.15,573.4,490,417,349.25,287.3,231.7,182.15,139,104.6,78.5,56.5,38.7,29.35,17,1437.65,13,93.7,63.65,,,,,,,,,,
2018-04-09,10393.9,PE,2018-04-26,2.9,3.95,4.8,5.4,6.5,8.1,9.75,12.35,16.1,21.8,30.2,42.7,60.65,86.75,123.6,173.4,239.25,319.6,403.85,501.15,599.45,703.9,785,896.7,991.35,1093.6,1271.9,1282.5,1387,1520,1590.6,848.3,,,,,,
2018-04-09,10393.9,PE,2018-05-31,,12.6,15.15,18.75,23.6,29.65,36.65,45.75,57.1,71.75,89.1,110.6,134.6,162.6,199.25,244.25,296.25,368,419.75,491.7,583.6,677.2,759.05,782.45,864.45,1062.65,1036.2,1125.3,,,,,,,,,,
2018-04-09,10393.9,PE,2018-06-28,,,30.25,40.05,44.25,56,67.25,79.75,94.5,113.1,129.75,154.65,181.7,212.1,248.85,287.45,341.25,399.75,575,523.65,597,1139.65,1088.45,1032.1,996.65,1256,1609.15,1596.75,,,,,,,,,,
2018-04-10,10421.5,CE,2018-04-26,1415.2,1291.2,1208.35,1113.35,1022.85,915,824,719.95,623.75,532.35,439.6,349.6,264.45,188.35,123,70.65,35.75,15.9,7.35,3.9,2.5,1.8,1.4,0.95,0.9,0.75,0.8,0.4,0.75,0.5,0.75,0.55,,,,,,
2018-04-10,10421.5,CE,2018-05-31,,1463.05,1020.4,1273.15,1060.9,965.85,874.4,749.85,686.6,605.65,525.8,446,369.35,297.1,232.45,177.1,128.45,89.1,58.85,36.75,23.2,13.7,7.45,5,66.35,3.9,41.95,6,,,,,,,,,,
2018-04-10,10421.5,CE,2018-06-28,,,994.9,1228.95,1415.9,985,885,744.65,728.85,647.15,575,487.9,429,363.65,300.95,244.1,192.7,149.15,111.5,79.6,56.4,40,29.8,17,1437.65,11.75,93.7,63.65,,,,,,,,,,
2018-04-10,10421.5,PE,2018-04-26,2.95,3.7,4.4,5.05,6.2,7.25,8.45,10.45,13.15,17.75,24.3,33.65,48.65,71.05,103.95,148.8,212.8,291.9,385.15,480.5,575.15,675.1,777.7,871.3,991.35,1070.05,1271.9,1259.6,1387,1450.35,1571,848.3,,,,,,
2018-04-10,10421.5,PE,2018-05-31,,10.95,13.15,16.4,20.45,25.65,32.3,39.75,50.35,63.4,79.55,98.85,121.85,148.25,182.45,221.4,270.1,328.8,395.95,473.2,555.15,641.6,735.85,855,864.45,1027.35,1036.2,1125.3,,,,,,,,,,
2018-04-10,10421.5,PE,2018-06-28,,,26.95,33.15,38.4,49.9,58.55,70.1,84.95,100.65,119.25,141.8,168.55,196,229,272.55,317.4,374.9,422,513.85,585,1139.65,1088.45,1032.1,996.65,1256,1609.15,1596.75,,,,,,,,,,
2018-04-11,10425,CE,2018-04-26,1416.05,1281.6,1217.3,1114.65,1023.2,921.5,827.65,721.7,634.1,535.85,441.45,350.35,264.3,186.9,120.2,67.7,33.45,15,6.8,3.65,2.4,1.6,1.2,1,0.95,0.7,0.4,0.4,0.75,0.5,0.6,0.3,,,,,,
2018-04-11,10425,CE,2018-05-31,,1463.05,1220,1273.15,1036,965,872.4,775.4,695,609.35,524.2,444.05,371.7,297.4,230.9,175.8,126.55,88,57.2,37.6,24.5,14.4,8.15,5.3,66.35,3.95,41.95,6,,,,,,,,,,
2018-04-11,10425,CE,2018-06-28,,,994.9,1228.95,1415.9,965,860,744.65,728.85,647.15,569.9,499,428.2,359.75,296.1,242.4,185.35,144.25,107.25,78.45,57,38.9,27.65,14.9,1437.65,11.5,93.7,63.65,,,,,,,,,,
2018-04-11,10425,PE,2018-04-26,2.7,3.6,4.25,4.8,5.8,6.75,7.7,9.1,11.85,16.7,23.3,32.6,47.05,69.05,100.7,144.7,208.3,290.6,386.25,474.65,572.95,675.45,770,870.45,964.45,1071,1271.9,1262.2,1387,1450.35,1571.45,848.3,,,,,,
2018-04-11,10425,PE,2018-05-31,,11.05,13.3,16.25,20.4,25.45,31.9,40.4,50.75,63.95,81.05,99.9,122.3,149.45,182.4,223.3,272.1,330,396.85,476.35,562.6,647.5,738.75,835,864.45,1027.35,1036.2,1125.3,,,,,,,,,,
2018-04-11,10425,PE,2018-06-28,,,23.7,44.8,41.2,48.95,58.1,70.8,85.5,101.85,121.55,143.75,168.5,195.65,230.95,273.55,316.45,364,422,513.85,580,1139.65,1088.45,1032.1,996.65,997,1609.15,1596.75,,,,,,,,,,
2018-04-12,10465,CE,2018-04-26,1453.55,1353.8,1253.05,1155.25,1059.8,959.4,862.3,758.4,667.3,571.7,477.5,382.2,293.35,213.5,139.1,80.55,39.85,17.5,7.15,3.3,2.1,1.45,1.2,0.7,0.6,0.55,0.8,0.6,0.7,0.4,0.55,0.3,,,,,,
2018-04-12,10465,CE,2018-05-31,,1463.05,1220,1273.15,1093.55,994.45,906.25,775.4,728.1,631.25,554.35,472.7,396.6,323.65,256.6,196.65,145.7,103.05,68.75,44.2,27.25,15.65,9.05,6.7,66.35,3.85,41.95,6,,,,,,,,,,
2018-04-12,10465,CE,2018-06-28,,,994.9,1228.95,1415.9,965,860,744.65,728.85,647.15,600,499,451.25,382.85,320.5,259.65,207.1,161.05,122,90.7,65.6,46.5,27.5,19,1437.65,13.55,93.7,63.65,,,,,,,,,,
2018-04-12,10465,PE,2018-04-26,3.05,3.4,3.65,4.25,4.95,5.8,6.45,7.25,9.6,13.1,18.35,26,37.6,55.75,81.9,121,177.35,254.45,343.15,433.7,536.05,643,734.25,832.4,933.7,1026.15,1271.9,1230,1322.35,1470,1528.25,848.3,,,,,,
2018-04-12,10465,PE,2018-05-31,,11.1,12.95,15.15,18.65,22.85,28.55,35.8,45.1,57.25,71.45,89.4,112.2,137.1,168.95,205.2,250.55,304.7,367.4,441.4,520.85,618.4,699.25,831,864.45,1027.35,1036.2,1125.3,,,,,,,,,,
2018-04-12,10465,PE,2018-06-28,,,27,32.55,38.7,46.4,54,65,78.9,93.45,111.45,132.7,157.85,183.65,218.7,257.95,295,357,400,462.6,547,1139.65,1088.45,1032.1,996.65,997,1609.15,1596.75,,,,,,,,,,
2018-04-13,10490.4,CE,2018-04-26,1480.2,1386,1279.05,1179.6,1084.35,982,890.1,789,693.25,595,495.75,400.55,308.3,225.9,146.75,84.1,40.7,16.4,6.7,3.05,1.95,1.35,0.95,0.8,0.65,0.55,0.45,0.3,0.6,0.4,0.5,0.3,,,,,,
2018-04-13,10490.4,CE,2018-05-31,,1397,1312,1273.15,1093.55,1020.95,927.55,775.4,744.95,648.45,568.6,485.85,408.4,335.4,263.7,203.55,150.7,106.2,71,45.3,28.7,16.95,9.5,7.3,66.35,4.45,41.95,6,,,,,,,,,,
2018-04-13,10490.4,CE,2018-06-28,,,994.9,1228.95,1415.9,1039.9,860,744.65,728.85,720.8,624,550,451.9,400.4,328.9,268.7,216.6,167.55,126.95,93.3,68.05,48.95,35.15,21.2,1437.65,13.9,93.7,63.65,,,,,,,,,,
2018-04-13,10490.4,PE,2018-04-26,2.55,2.95,3.2,3.2,3.7,4.25,5.2,6.5,7.9,10.2,13.35,18.2,26.3,40.85,63.1,97,151.3,227.55,312.8,406.65,509.1,612.3,708.85,805.45,910.95,1004.25,1104.6,1183,1322.35,1470,1503.9,848.3,,,,,,
2018-04-13,10490.4,PE,2018-05-31,,9.1,10.95,13.1,15.55,19.5,24.55,30.5,38.35,48.5,61.8,77.45,96.85,120.1,148.5,183.15,227.9,279.9,343.6,418,495.15,578.8,656.25,831,864.45,980,1036.2,1125.3,,,,,,,,,,
2018-04-13,10490.4,PE,2018-06-28,,,25.5,29.45,33.1,39.5,47.3,57.65,69,82.15,98.8,118.35,140.55,167.55,198.25,235.35,277,324,400,462.6,513,1139.65,1088.45,1032.1,996.65,970,1609.15,1596.75,,,,,,,,,,
2018-04-16,10542.9,CE,2018-04-26,1532.75,1398.1,1258.4,1230,1132.3,1030.8,942.5,834.75,739.4,637.1,545.15,449.15,352.5,263.1,176.45,103.15,51.1,20.3,7.2,2.7,1.75,1.1,0.95,0.8,0.6,0.5,0.5,0.3,0.6,0.75,0.45,0.3,,,,,,
2018-04-16,10542.9,CE,2018-05-31,,1397,1312,1273.15,1093.55,1069,979.65,775.4,791.85,701.95,608.85,528.5,442.4,366.2,293.05,229.05,171.85,122.5,82.4,52.55,32.85,19.15,10.75,7.65,66.35,4.25,8,4,,,,,,,,,,
2018-04-16,10542.9,CE,2018-06-28,,,994.9,1228.95,1415.9,1075,860,744.65,728.85,720.8,624,550,497.6,426.9,357.55,296.8,238.8,186.1,141.15,104.45,76.3,51.9,39.7,26.45,16.35,14.7,93.7,63.65,,,,,,,,,,
2018-04-16,10542.9,PE,2018-04-26,1.95,2.3,2.6,2.95,3.35,3.8,4.35,5.2,6.1,7.3,9.1,12.3,17,25.7,40.35,65.65,109.65,176.9,261.8,353.65,460.1,553.15,653.25,763,861.5,949.55,1053.55,1225,1320.25,1420,1453.45,1551.65,,,,,,
2018-04-16,10542.9,PE,2018-05-31,,7.75,9.2,10.55,13.2,16.65,20,25.2,31.3,39.7,50.5,64.2,80.95,102.4,126.8,159.25,199.05,247.15,304.65,372.45,450.6,546.7,636.05,786,864.45,929.95,1036.2,1125.3,,,,,,,,,,
2018-04-16,10542.9,PE,2018-06-28,,,25.5,23.7,28.6,36.1,41.5,50.3,59.9,71.35,85.5,103.8,127.2,148.45,175.3,212.5,247.8,292.1,400,413.2,482.25,1139.65,700,1032.1,996.65,904.35,1609.15,1596.75,,,,,,,,,,
2018-04-17,10551.2,CE,2018-04-26,1536.5,1398.1,1346,1241,1139.85,1040,952,843.8,747.6,649.75,553.95,453.5,357.2,266.8,178.15,103.3,48.2,18,6.1,2.3,1.55,0.8,0.7,0.65,0.6,0.4,0.4,0.3,0.3,0.4,0.4,0.4,,,,,,
2018-04-17,10551.2,CE,2018-05-31,,1397,1312,1249.8,1093.55,1079.45,995.4,775.4,803.2,714,619.4,532.25,451.5,372.2,296.75,229.8,171.6,121.35,81.55,51.65,32.2,18.7,11,8,66.35,4.35,4.45,4,,,,,,,,,,
2018-04-17,10551.2,CE,2018-06-28,,,994.9,1240,1415.9,1060,860,744.65,728.85,720.8,646.3,570.95,492.5,434,353.05,296.45,237.1,185.15,138.7,103,75,53.3,36.45,24.7,16.75,14.55,93.7,63.65,,,,,,,,,,
2018-04-17,10551.2,PE,2018-04-26,1.75,2.05,2.3,2.45,3,3.35,3.65,3.95,4.65,5.35,6.5,8.85,12.45,19.65,33,56.9,98.85,166.55,251.1,345.65,450.45,546.65,648,743.15,841.55,941.95,1087.8,1166,1320.25,1352.95,1441.3,1548.35,,,,,,
2018-04-17,10551.2,PE,2018-05-31,,7.65,9.05,10.45,13,16.15,19.3,24.15,29.9,37.25,46.95,59.45,75.45,94.5,118.65,150,187.8,235.7,291.65,359.85,434.7,557.25,607.6,729,864.45,940,1036.2,1125.3,,,,,,,,,,
2018-04-17,10551.2,PE,2018-06-28,,,25.5,22.8,29.5,35.3,40.85,47.8,58.15,68.65,84.3,100.65,118.4,141,169.6,207.05,242.75,287.75,369.35,401,470.45,1139.65,700,1032.1,996.65,908,1609.15,1596.75,,,,,,,,,,
2018-04-18,10538.85,CE,2018-04-26,1537.15,1427,1326.4,1235.8,1129.2,1026.9,948.85,831.15,731.9,640.8,540.45,437.15,338.1,250.1,164.35,91.7,39.8,12.65,4.2,1.9,1.3,0.95,0.7,0.65,0.6,0.4,0.45,0.6,0.8,0.75,0.4,0.4,,,,,,
2018-04-18,10538.85,CE,2018-05-31,,1397,1312,1249.8,1162.05,1080.85,973.55,871.8,822,694.95,608.85,519.25,435.2,358.5,287.45,218.3,160,114,74.4,46.05,30.6,16.85,9.65,6.9,4.75,4.05,3.35,3,,,,,,,,,,
2018-04-18,10538.85,CE,2018-06-28,,,994.9,1240,1415.9,1060,860,744.65,728.85,720.8,648.5,600,483.25,429,361.15,284.55,227.4,177.6,131.35,98.25,71.35,57.4,36.7,25.55,16.75,14.15,93.7,63.65,,,,,,,,,,
2018-04-18,10538.85,PE,2018-04-26,1.8,2,2.2,2.3,2.55,2.7,3.3,3.65,4.15,4.8,6.15,8.55,12.3,20.25,34.1,59.5,104.45,173.7,260.7,359.95,460.85,559,664.95,742.8,859.05,949.8,1010,1158.2,1264.8,1352.95,1447,1527,,,,,,
2018-04-18,10538.85,PE,2018-05-31,,8.8,9.8,11.25,13.9,17.05,19.8,24,29.65,38.2,48,60.8,77.5,95.25,121.75,153.7,191.95,241,299.25,369.2,445.65,542.25,632.15,667.5,864.45,891,1036.2,1125.3,,,,,,,,,,
2018-04-18,10538.85,PE,2018-06-28,,,25.5,24,28.45,36.85,43.25,49.95,58.9,71.45,88.1,103.3,121.65,140.4,166.9,205.2,241.9,291.2,343.5,370,475.85,1139.65,700,1032.1,996.65,924,1609.15,1596.75,,,,,,,,,,
2018-04-19,10578.1,CE,2018-04-26,1565.4,1461.25,1364.35,1269,1166.35,1070.95,977.15,872.3,775.7,675.75,582.55,478.05,379.9,286.95,192.3,111,48.2,14.05,3.55,1.15,0.95,0.6,0.5,0.55,0.3,0.35,0.1,0.6,0.25,0.75,0.3,0.4,,,,,,
2018-04-19,10578.1,CE,2018-05-31,,1485,1312,1249.8,1187,1097.9,999.95,894.85,812.9,717.3,635.95,545.6,464.55,382.2,306.3,237.4,176.3,124.2,83.25,52.25,32.25,18.65,10.8,7.25,4.9,3.55,1.75,3,,,,,,,,,,
2018-04-19,10578.1,CE,2018-06-28,,,994.9,1240,1415.9,1060,860,744.65,728.85,720.8,674,600,516.7,429,364.25,299.45,240.9,185.95,141.2,105.65,75.5,54.95,38.05,25.85,15,13.2,93.7,63.65,,,,,,,,,,
2018-04-19,10578.1,PE,2018-04-26,1.1,1.65,1.8,1.9,2,2.4,2.7,3.05,3.5,3.95,4.75,5.9,8.45,13.2,22.4,40.1,75.25,137.9,225.4,323.15,421.15,519.15,614.1,719,821.8,918,1010,1158.2,1264.8,1352.95,1417.6,1527,,,,,,
2018-04-19,10578.1,PE,2018-05-31,,7.1,8.45,9.85,11.3,13.05,16,19.6,24.65,31.4,40.5,51.65,66.45,84.45,108.45,137,172.75,217.4,275.3,341.15,414.5,508.9,595.6,698,864.45,882.7,1036.2,1125.3,,,,,,,,,,
2018-04-19,10578.1,PE,2018-06-28,,,25.5,21,24.65,32.35,37.75,45,55,65.45,80.15,95.05,112.7,133.45,157.85,190.95,226.05,272.4,318.7,380.95,442,1139.65,700,1032.1,996.65,924,1609.15,1596.75,,,,,,,,,,
2018-04-20,10585.5,CE,2018-04-26,1576.8,1479.6,1342.5,1281.25,1180.2,1080.85,975.55,880.6,781.25,679.5,582.5,484.45,380.4,286.85,187.7,101.65,39.05,9,2,0.8,0.7,0.5,0.35,0.35,0.35,0.35,0.5,0.6,0.6,0.2,0.25,0.1,,,,,,
2018-04-20,10585.5,CE,2018-05-31,,1485,1312,1268,1183.5,1100.05,984.15,898.7,802.25,714.65,632.35,531.6,458.65,378.35,302.95,233.85,170.2,118.95,77.8,47.6,29.25,16.45,9.4,5.75,4.4,2.9,1.95,2.2,,,,,,,,,,
2018-04-20,10585.5,CE,2018-06-28,,,994.9,1267,1415.9,1085,860,744.65,728.85,745.4,657,593.6,498.4,435.15,373.25,293.95,234.5,181.6,133.8,102.2,70.1,47.95,34.2,23.3,16.4,13.05,93.7,63.65,,,,,,,,,,
2018-04-20,10585.5,PE,2018-04-26,0.6,0.9,0.95,1.1,1.35,1.35,1.55,1.55,1.5,1.9,2.1,2.25,3.05,5.6,11.6,25.95,60.55,125.5,214.35,306.05,414.4,506.5,614.9,713.2,802.95,909.9,1010,1158.2,1264.8,1352.95,1413.2,1527,,,,,,
2018-04-20,10585.5,PE,2018-05-31,,5.05,5.55,6.6,7.6,9.45,11.55,14.4,18.75,24.65,32.7,42.9,56.9,74,96.2,123.6,158.1,206.05,272.45,332.7,406.85,486.65,589.5,690,864.45,871.1,1036.2,1125.3,,,,,,,,,,
2018-04-20,10585.5,PE,2018-06-28,,,15.25,18.6,20.95,26.3,31.5,38.4,44,55.4,69.75,85.65,103.2,123.8,144.15,178.85,216.15,255.8,314.7,384.3,451.1,1139.65,700,1032.1,996.65,924,1609.15,1596.75,,,,,,,,,,
2018-04-23,10585.45,CE,2018-04-26,1580.1,1504.95,1386.5,1281.3,1181.35,1083.85,973.55,898.9,775.8,684.75,579.8,481.05,387.15,287.3,187.75,99.4,34.65,6.6,1.45,0.55,0.55,0.4,0.35,0.45,0.35,0.35,0.25,0.6,0.25,0.2,0.2,0.4,,,,,,
2018-04-23,10585.45,CE,2018-05-31,,1516.65,1422,1327,1204.45,1102.05,1000.85,931,819.55,727,631.95,541.4,461.8,378.5,300.15,232.15,168.4,115.95,73.7,44.15,25.9,13.55,7,3.5,2.4,1.55,1.2,2.2,,,,,,,,,,
2018-04-23,10585.45,CE,2018-06-28,,,994.9,1267,1415.9,1118,860,744.65,728.85,745.4,700,600,525,448.35,365,298,234.15,179.25,133.55,97.3,70.15,48.8,33.05,21.4,11.4,12.45,93.7,5,,,,,,,,,,
2018-04-23,10585.45,PE,2018-04-26,0.6,0.6,0.65,0.7,0.7,0.85,0.95,1.15,1.35,1.35,1.6,1.75,2.1,3.7,8.3,20,52.05,117.35,208.3,307.25,405.65,504.45,607.5,685,807.55,895.85,1010,1158.2,1264.8,1352.95,1396.9,1485,,,,,,
2018-04-23,10585.45,PE,2018-05-31,,3.5,4.35,5.45,6.8,8.4,10.55,13.9,18.35,23.75,31.6,41.25,54.7,72.55,94.15,122.65,157.25,202.3,256.65,329.35,402.5,495,572.65,664.2,864.45,874.35,1036.2,1125.3,,,,,,,,,,
2018-04-23,10585.45,PE,2018-06-28,,,14.4,18.6,19.5,23.25,29.6,36.25,44.05,54.3,66.75,81.7,99.75,120.1,146.75,171.35,210.95,251.05,299.25,367.75,433.75,1139.65,700,1032.1,996.65,924,1609.15,1596.75,,,,,,,,,,
